firm_name,group,product_category,complaints_opened,complaints_closed,period_label,period_order,period_start,period_end,year,half,pre_post_duty,upheld_pct,pct_closed_3days,firm_type,record_id,complaints_change_abs,complaints_change_pct,upheld_change_ppts,high_uphold_flag,upheld_band
Munich Re Digital Partners Ltd,NO GROUP,Insurance & Pure Protection,1000,1159.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,44.9,41.9,Other Financial Services,1192,-1140.0,-53.3,5.0,0,Moderate (35-50%)
National House-Building Council,NATIONAL HOUSE-BUILDING COUNCIL,Insurance & Pure Protection,645,735.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,53.7,6.5,Other Financial Services,1193,,,,1,High (50-70%)
National House-Building Council,NATIONAL HOUSE-BUILDING COUNCIL,Insurance & Pure Protection,530,571.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,51.1,17.2,Other Financial Services,1194,-115.0,-17.8,-2.6,1,High (50-70%)
National House-Building Council,NO GROUP,Insurance & Pure Protection,506,501.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,61.5,6.2,Other Financial Services,1195,-24.0,-4.5,10.4,1,High (50-70%)
National Westminster Bank Plc,THE ROYAL BANK OF SCOTLAND GROUP,Banking & Credit Cards,65063,63328.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,76.6,48.8,Other Financial Services,1196,,,,1,Very High (70%+)
National Westminster Bank Plc,THE ROYAL BANK OF SCOTLAND GROUP,Banking & Credit Cards,61365,61586.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,77.4,33.9,Other Financial Services,1197,-3698.0,-5.7,0.8,1,Very High (70%+)
National Westminster Bank Plc,,Banking & Credit Cards,63588,64307.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,76.6,34.0,Other Financial Services,1198,2223.0,3.6,-0.8,1,Very High (70%+)
National Westminster Bank Plc,THE ROYAL BANK OF SCOTLAND GROUP,Banking & Credit Cards,73336,71002.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,74.1,25.8,Other Financial Services,1199,9748.0,15.3,-2.5,1,Very High (70%+)
National Westminster Bank Plc,THE ROYAL BANK OF SCOTLAND GROUP,Banking & Credit Cards,80269,83548.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,65.8,38.4,Other Financial Services,1200,6933.0,9.5,-8.3,1,High (50-70%)
National Westminster Bank Plc,THE ROYAL BANK OF SCOTLAND GROUP,Decumulation & Pensions,18,29.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,31.0,,Other Financial Services,1201,,,,0,Lower (<35%)
National Westminster Bank Plc,THE ROYAL BANK OF SCOTLAND GROUP,Decumulation & Pensions,11,24.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,37.5,,Other Financial Services,1202,-7.0,-38.9,6.5,0,Moderate (35-50%)
National Westminster Bank Plc,,Decumulation & Pensions,30,30.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,53.3,0.0,Other Financial Services,1203,19.0,172.7,15.8,1,High (50-70%)
National Westminster Bank Plc,THE ROYAL BANK OF SCOTLAND GROUP,Decumulation & Pensions,34,29.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,27.6,0.0,Other Financial Services,1204,4.0,13.3,-25.7,0,Lower (<35%)
National Westminster Bank Plc,THE ROYAL BANK OF SCOTLAND GROUP,Decumulation & Pensions,37,39.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,56.4,2.6,Other Financial Services,1205,3.0,8.8,28.8,1,High (50-70%)
National Westminster Bank Plc,THE ROYAL BANK OF SCOTLAND GROUP,Home Finance,5046,4790.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,77.3,35.6,Other Financial Services,1206,,,,1,Very High (70%+)
National Westminster Bank Plc,THE ROYAL BANK OF SCOTLAND GROUP,Home Finance,5729,5539.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,77.4,18.0,Other Financial Services,1207,683.0,13.5,0.1,1,Very High (70%+)
National Westminster Bank Plc,,Home Finance,4633,4861.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,77.9,28.1,Other Financial Services,1208,-1096.0,-19.1,0.5,1,Very High (70%+)
National Westminster Bank Plc,THE ROYAL BANK OF SCOTLAND GROUP,Home Finance,4972,4771.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,74.0,25.3,Other Financial Services,1209,339.0,7.3,-3.9,1,Very High (70%+)
National Westminster Bank Plc,THE ROYAL BANK OF SCOTLAND GROUP,Home Finance,7245,7325.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,65.3,28.1,Other Financial Services,1210,2273.0,45.7,-8.7,1,High (50-70%)
National Westminster Bank Plc,THE ROYAL BANK OF SCOTLAND GROUP,Insurance & Pure Protection,332,614.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,55.4,6.5,Other Financial Services,1211,,,,1,High (50-70%)
National Westminster Bank Plc,THE ROYAL BANK OF SCOTLAND GROUP,Insurance & Pure Protection,175,332.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,55.7,2.1,Other Financial Services,1212,-157.0,-47.3,0.3,1,High (50-70%)
National Westminster Bank Plc,,Insurance & Pure Protection,140,227.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,47.1,3.1,Other Financial Services,1213,-35.0,-20.0,-8.6,0,Moderate (35-50%)
National Westminster Bank Plc,THE ROYAL BANK OF SCOTLAND GROUP,Insurance & Pure Protection,138,143.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,25.2,4.9,Other Financial Services,1214,-2.0,-1.4,-21.9,0,Lower (<35%)
National Westminster Bank Plc,THE ROYAL BANK OF SCOTLAND GROUP,Insurance & Pure Protection,115,129.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,15.5,10.1,Other Financial Services,1215,-23.0,-16.7,-9.7,0,Lower (<35%)
National Westminster Bank Plc,THE ROYAL BANK OF SCOTLAND GROUP,Investments,218,229.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,59.8,11.8,Other Financial Services,1216,,,,1,High (50-70%)
National Westminster Bank Plc,THE ROYAL BANK OF SCOTLAND GROUP,Investments,197,238.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,61.8,2.5,Other Financial Services,1217,-21.0,-9.6,2.0,1,High (50-70%)
National Westminster Bank Plc,,Investments,143,181.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,68.0,3.3,Other Financial Services,1218,-54.0,-27.4,6.2,1,High (50-70%)
National Westminster Bank Plc,THE ROYAL BANK OF SCOTLAND GROUP,Investments,192,198.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,69.2,6.6,Other Financial Services,1219,49.0,34.3,1.2,1,High (50-70%)
National Westminster Bank Plc,THE ROYAL BANK OF SCOTLAND GROUP,Investments,134,147.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,64.6,2.7,Other Financial Services,1220,-58.0,-30.2,-4.6,1,High (50-70%)
Nationwide Building Society,NATIONWIDE BUILDING SOCIETY,Banking & Credit Cards,51982,51213.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,57.1,36.4,Retail Bank / Building Society,1221,,,,1,High (50-70%)
Nationwide Building Society,NATIONWIDE BUILDING SOCIETY,Banking & Credit Cards,44281,45119.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,47.4,28.4,Retail Bank / Building Society,1222,-7701.0,-14.8,-9.7,0,Moderate (35-50%)
Nationwide Building Society,,Banking & Credit Cards,47208,47962.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,49.5,35.2,Retail Bank / Building Society,1223,2927.0,6.6,2.1,0,Moderate (35-50%)
Nationwide Building Society,NATIONWIDE BUILDING SOCIETY,Banking & Credit Cards,46352,46520.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,46.5,50.8,Retail Bank / Building Society,1224,-856.0,-1.8,-3.0,0,Moderate (35-50%)
Nationwide Building Society,NATIONWIDE BUILDING SOCIETY,Banking & Credit Cards,56809,55806.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,52.8,55.0,Retail Bank / Building Society,1225,10457.0,22.6,6.3,1,High (50-70%)
Nationwide Building Society,NATIONWIDE BUILDING SOCIETY,Decumulation & Pensions,4,5.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,,,Retail Bank / Building Society,1226,,,,0,Unknown
Nationwide Building Society,NATIONWIDE BUILDING SOCIETY,Decumulation & Pensions,3,3.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,,,Retail Bank / Building Society,1227,-1.0,-25.0,,0,Unknown
Nationwide Building Society,,Decumulation & Pensions,4,4.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,25.0,0.0,Retail Bank / Building Society,1228,1.0,33.3,,0,Lower (<35%)
Nationwide Building Society,NATIONWIDE BUILDING SOCIETY,Decumulation & Pensions,4,5.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,,20.0,Retail Bank / Building Society,1229,0.0,0.0,,0,Unknown
Nationwide Building Society,NATIONWIDE BUILDING SOCIETY,Decumulation & Pensions,3,3.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,0.0,0.0,Retail Bank / Building Society,1230,-1.0,-25.0,,0,Lower (<35%)
Nationwide Building Society,NATIONWIDE BUILDING SOCIETY,Home Finance,5422,5257.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,58.4,9.8,Retail Bank / Building Society,1231,,,,1,High (50-70%)
Nationwide Building Society,NATIONWIDE BUILDING SOCIETY,Home Finance,6322,5096.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,58.5,8.2,Retail Bank / Building Society,1232,900.0,16.6,0.1,1,High (50-70%)
Nationwide Building Society,,Home Finance,4916,6907.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,53.8,11.7,Retail Bank / Building Society,1233,-1406.0,-22.2,-4.7,1,High (50-70%)
Nationwide Building Society,NATIONWIDE BUILDING SOCIETY,Home Finance,4507,4603.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,48.1,38.7,Retail Bank / Building Society,1234,-409.0,-8.3,-5.7,0,Moderate (35-50%)
Nationwide Building Society,NATIONWIDE BUILDING SOCIETY,Home Finance,4617,4433.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,48.5,37.2,Retail Bank / Building Society,1235,110.0,2.4,0.4,0,Moderate (35-50%)
Nationwide Building Society,NATIONWIDE BUILDING SOCIETY,Insurance & Pure Protection,707,2700.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,58.2,1.7,Retail Bank / Building Society,1236,,,,1,High (50-70%)
Nationwide Building Society,NATIONWIDE BUILDING SOCIETY,Insurance & Pure Protection,218,287.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,37.6,9.1,Retail Bank / Building Society,1237,-489.0,-69.2,-20.6,0,Moderate (35-50%)
Nationwide Building Society,,Insurance & Pure Protection,542,277.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,27.8,12.3,Retail Bank / Building Society,1238,324.0,148.6,-9.8,0,Lower (<35%)
Nationwide Building Society,NATIONWIDE BUILDING SOCIETY,Insurance & Pure Protection,376,530.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,67.9,9.2,Retail Bank / Building Society,1239,-166.0,-30.6,40.1,1,High (50-70%)
Nationwide Building Society,NATIONWIDE BUILDING SOCIETY,Insurance & Pure Protection,178,185.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,43.8,28.6,Retail Bank / Building Society,1240,-198.0,-52.7,-24.1,0,Moderate (35-50%)
Nationwide Building Society,NATIONWIDE BUILDING SOCIETY,Investments,220,224.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,25.0,7.6,Retail Bank / Building Society,1241,,,,0,Lower (<35%)
Nationwide Building Society,NATIONWIDE BUILDING SOCIETY,Investments,343,283.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,36.0,8.5,Retail Bank / Building Society,1242,123.0,55.9,11.0,0,Moderate (35-50%)
Nationwide Building Society,,Investments,239,286.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,37.4,3.8,Retail Bank / Building Society,1243,-104.0,-30.3,1.4,0,Moderate (35-50%)
Nationwide Building Society,NATIONWIDE BUILDING SOCIETY,Investments,224,229.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,34.5,12.7,Retail Bank / Building Society,1244,-15.0,-6.3,-2.9,0,Lower (<35%)
Nationwide Building Society,NATIONWIDE BUILDING SOCIETY,Investments,171,188.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,44.7,21.3,Retail Bank / Building Society,1245,-53.0,-23.7,10.2,0,Moderate (35-50%)
Newcastle Building Society,NO GROUP,Banking & Credit Cards,405,359.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,75.2,57.1,Other Financial Services,1246,,,,1,Very High (70%+)
Newcastle Building Society,,Banking & Credit Cards,516,488.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,69.9,64.5,Other Financial Services,1247,111.0,27.4,-5.3,1,High (50-70%)
Newcastle Building Society,NO GROUP,Banking & Credit Cards,587,645.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,68.2,49.5,Other Financial Services,1248,71.0,13.8,-1.7,1,High (50-70%)
Newcastle Building Society,NO GROUP,Banking & Credit Cards,345,349.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,62.2,58.7,Other Financial Services,1249,-242.0,-41.2,-6.0,1,High (50-70%)
Newcastle Building Society,,Decumulation & Pensions,1,1.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,0.0,0.0,Other Financial Services,1250,,,,0,Lower (<35%)
Newcastle Building Society,NO GROUP,Decumulation & Pensions,0,0.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,,,Other Financial Services,1251,-1.0,-100.0,,0,Unknown
Newcastle Building Society,NO GROUP,Decumulation & Pensions,0,0.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,,,Other Financial Services,1252,0.0,,,0,Unknown
Newcastle Building Society,NO GROUP,Home Finance,160,159.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,48.4,66.7,Other Financial Services,1253,,,,0,Moderate (35-50%)
Newcastle Building Society,,Home Finance,107,110.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,41.8,76.4,Other Financial Services,1254,-53.0,-33.1,-6.6,0,Moderate (35-50%)
Newcastle Building Society,NO GROUP,Home Finance,124,120.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,46.7,68.3,Other Financial Services,1255,17.0,15.9,4.9,0,Moderate (35-50%)
Newcastle Building Society,NO GROUP,Home Finance,191,190.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,42.1,64.2,Other Financial Services,1256,67.0,54.0,-4.6,0,Moderate (35-50%)
Newcastle Building Society,,Insurance & Pure Protection,0,0.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,,,Other Financial Services,1257,,,,0,Unknown
Newcastle Building Society,NO GROUP,Insurance & Pure Protection,0,0.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,,,Other Financial Services,1258,0.0,,,0,Unknown
Newcastle Building Society,NO GROUP,Insurance & Pure Protection,0,0.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,,,Other Financial Services,1259,0.0,,,0,Unknown
Newcastle Building Society,NO GROUP,Investments,2,3.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,66.7,,Other Financial Services,1260,,,,1,High (50-70%)
Newcastle Building Society,,Investments,2,2.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,100.0,50.0,Other Financial Services,1261,0.0,0.0,33.3,1,Very High (70%+)
Newcastle Building Society,NO GROUP,Investments,6,6.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,83.3,66.7,Other Financial Services,1262,4.0,200.0,-16.7,1,Very High (70%+)
Newcastle Building Society,NO GROUP,Investments,7,7.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,85.7,42.9,Other Financial Services,1263,1.0,16.7,2.4,1,Very High (70%+)
Northern Bank Limited,DANSKE BANK A/S,Banking & Credit Cards,1671,1691.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,30.6,53.7,Other Financial Services,1264,,,,0,Lower (<35%)
Northern Bank Limited,DANSKE BANK A/S,Banking & Credit Cards,1644,1581.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,31.9,51.5,Other Financial Services,1265,-27.0,-1.6,1.3,0,Lower (<35%)
Northern Bank Limited,,Banking & Credit Cards,1598,1611.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,33.3,46.9,Other Financial Services,1266,-46.0,-2.8,1.4,0,Lower (<35%)
Northern Bank Limited,DANSKE BANK A/S,Banking & Credit Cards,1386,1456.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,36.2,52.3,Other Financial Services,1267,-212.0,-13.3,2.9,0,Moderate (35-50%)
Northern Bank Limited,DANSKE BANK A/S,Banking & Credit Cards,1608,1527.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,38.6,56.3,Other Financial Services,1268,222.0,16.0,2.4,0,Moderate (35-50%)
Northern Bank Limited,DANSKE BANK A/S,Decumulation & Pensions,0,0.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,,,Other Financial Services,1269,,,,0,Unknown
Northern Bank Limited,DANSKE BANK A/S,Home Finance,75,68.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,51.5,17.6,Other Financial Services,1270,,,,1,High (50-70%)
Northern Bank Limited,DANSKE BANK A/S,Home Finance,120,124.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,43.6,19.4,Other Financial Services,1271,45.0,60.0,-7.9,0,Moderate (35-50%)
Northern Bank Limited,,Home Finance,111,98.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,56.1,16.3,Other Financial Services,1272,-9.0,-7.5,12.5,1,High (50-70%)
Northern Bank Limited,DANSKE BANK A/S,Home Finance,111,131.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,48.8,13.7,Other Financial Services,1273,0.0,0.0,-7.3,0,Moderate (35-50%)
Northern Bank Limited,DANSKE BANK A/S,Home Finance,75,69.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,49.3,24.6,Other Financial Services,1274,-36.0,-32.4,0.5,0,Moderate (35-50%)
Northern Bank Limited,DANSKE BANK A/S,Insurance & Pure Protection,2,2.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,,,Other Financial Services,1275,,,,0,Unknown
Northern Bank Limited,DANSKE BANK A/S,Insurance & Pure Protection,3,3.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,,,Other Financial Services,1276,1.0,50.0,,0,Unknown
Northern Bank Limited,DANSKE BANK A/S,Insurance & Pure Protection,1,1.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,0.0,100.0,Other Financial Services,1277,-2.0,-66.7,,0,Lower (<35%)
Northern Bank Limited,DANSKE BANK A/S,Insurance & Pure Protection,4,4.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,0.0,0.0,Other Financial Services,1278,3.0,300.0,0.0,0,Lower (<35%)
Northern Bank Limited,DANSKE BANK A/S,Investments,2,2.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,,,Other Financial Services,1279,,,,0,Unknown
Northern Bank Limited,,Investments,1,1.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,0.0,0.0,Other Financial Services,1280,-1.0,-50.0,,0,Lower (<35%)
Northern Bank Limited,DANSKE BANK A/S,Investments,1,1.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,0.0,0.0,Other Financial Services,1281,0.0,0.0,0.0,0,Lower (<35%)
Northern Bank Limited,DANSKE BANK A/S,Investments,0,0.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,,,Other Financial Services,1282,-1.0,-100.0,,0,Unknown
Nutmeg Saving and Investment Limited,NO GROUP,Decumulation & Pensions,119,110.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,72.7,10.9,Investment Platform,1283,,,,1,Very High (70%+)
Nutmeg Saving and Investment Limited,NO GROUP,Decumulation & Pensions,185,185.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,65.4,10.8,Investment Platform,1284,66.0,55.5,-7.3,1,High (50-70%)
Nutmeg Saving and Investment Limited,NO GROUP,Investments,523,445.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,53.3,22.2,Investment Platform,1285,,,,1,High (50-70%)
Nutmeg Saving and Investment Limited,NO GROUP,Investments,474,474.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,67.1,21.3,Investment Platform,1286,-49.0,-9.4,13.8,1,High (50-70%)
OVO (S) HOME SERVICES LIMITED,SSE PLC,Insurance & Pure Protection,1031,1117.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,74.8,41.3,Other Financial Services,1287,,,,1,Very High (70%+)
OVO (S) HOME SERVICES LIMITED,SSE PLC,Insurance & Pure Protection,1185,910.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,65.9,31.8,Other Financial Services,1288,154.0,14.9,-8.9,1,High (50-70%)
OVO (S) Home Services Limited,,Insurance & Pure Protection,871,1154.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,77.8,15.2,Other Financial Services,1289,,,,1,Very High (70%+)
One Call Insurance Services Limited,NO GROUP,Insurance & Pure Protection,3597,3528.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,14.5,69.6,Other Financial Services,1290,,,,0,Lower (<35%)
One Call Insurance Services Limited,NO GROUP,Insurance & Pure Protection,3836,3618.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,13.8,74.9,Other Financial Services,1291,239.0,6.6,-0.7,0,Lower (<35%)
One Call Insurance Services Limited,,Insurance & Pure Protection,3448,3250.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,11.0,69.5,Other Financial Services,1292,-388.0,-10.1,-2.8,0,Lower (<35%)
One Call Insurance Services Limited,NO GROUP,Insurance & Pure Protection,3884,3844.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,13.6,78.4,Other Financial Services,1293,436.0,12.6,2.6,0,Lower (<35%)
One Call Insurance Services Limited,NO GROUP,Insurance & Pure Protection,3202,3199.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,14.9,79.6,Other Financial Services,1294,-682.0,-17.6,1.3,0,Lower (<35%)
OneSavings Bank Plc,ONESAVINGS BANK PLC,Banking & Credit Cards,1072,943.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,33.2,65.1,Other Financial Services,1295,,,,0,Lower (<35%)
OneSavings Bank Plc,ONESAVINGS BANK PLC,Banking & Credit Cards,1757,1335.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,63.6,55.8,Other Financial Services,1296,685.0,63.9,30.4,1,High (50-70%)
OneSavings Bank Plc,,Banking & Credit Cards,1377,1790.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,64.1,36.4,Other Financial Services,1297,-380.0,-21.6,0.5,1,High (50-70%)
OneSavings Bank Plc,ONESAVINGS BANK PLC,Banking & Credit Cards,1587,1624.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,51.2,53.7,Other Financial Services,1298,210.0,15.3,-12.9,1,High (50-70%)
OneSavings Bank Plc,ONESAVINGS BANK PLC,Banking & Credit Cards,1308,1273.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,58.0,58.0,Other Financial Services,1299,-279.0,-17.6,6.8,1,High (50-70%)
OneSavings Bank Plc,ONESAVINGS BANK PLC,Home Finance,894,814.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,46.4,36.6,Other Financial Services,1300,,,,0,Moderate (35-50%)
OneSavings Bank Plc,ONESAVINGS BANK PLC,Home Finance,1687,1201.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,64.8,27.3,Other Financial Services,1301,793.0,88.7,18.4,1,High (50-70%)
OneSavings Bank Plc,,Home Finance,1275,1670.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,60.5,21.8,Other Financial Services,1302,-412.0,-24.4,-4.3,1,High (50-70%)
OneSavings Bank Plc,ONESAVINGS BANK PLC,Home Finance,1237,1251.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,53.6,27.0,Other Financial Services,1303,-38.0,-3.0,-6.9,1,High (50-70%)
OneSavings Bank Plc,ONESAVINGS BANK PLC,Home Finance,1089,1220.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,53.6,23.7,Other Financial Services,1304,-148.0,-12.0,0.0,1,High (50-70%)
OneSavings Bank Plc,ONESAVINGS BANK PLC,Insurance & Pure Protection,2,1.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,100.0,,Other Financial Services,1305,,,,1,Very High (70%+)
PRA Group (UK) Limited,PRA GROUP,Banking & Credit Cards,1338,,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,,,Other Financial Services,1306,,,,0,Unknown
PSA Finance UK Limited,NO GROUP,Insurance & Pure Protection,4,4.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,,,Other Financial Services,1307,,,,0,Unknown
Paragon Bank Plc,PARAGON BANKING GROUP PLC,Banking & Credit Cards,668,674.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,41.8,19.3,Other Financial Services,1308,,,,0,Moderate (35-50%)
